date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-04-01,SKU191,57,0,16,38
2024-04-01,SKU192,227,5,17,30
2024-04-01,SKU193,212,43,8,65
2024-04-01,SKU194,51,87,6,66
2024-04-01,SKU195,162,65,17,46
2024-04-01,SKU196,44,79,16,48
2024-04-01,SKU197,138,56,8,43
2024-04-01,SKU198,37,7,21,35
2024-04-01,SKU199,102,15,21,41
2024-04-01,SKU200,219,92,9,70
2024-04-08,SKU001,174,18,3,21
2024-04-08,SKU002,137,23,15,80
2024-04-08,SKU003,189,7,10,23
2024-04-08,SKU004,182,17,11,26
2024-04-08,SKU005,69,34,8,22
2024-04-08,SKU006,246,52,14,74
2024-04-08,SKU007,68,28,9,41
2024-04-08,SKU008,111,72,12,58
2024-04-08,SKU009,211,60,16,23
2024-04-08,SKU010,147,91,21,46
2024-04-08,SKU011,56,3,20,37
2024-04-08,SKU012,104,96,21,50
2024-04-08,SKU013,47,38,13,33
2024-04-08,SKU014,287,54,20,48
2024-04-08,SKU015,223,8,7,64
2024-04-08,SKU016,249,52,18,44
2024-04-08,SKU017,97,14,9,41
2024-04-08,SKU018,173,80,13,45
2024-04-08,SKU019,54,35,10,74
2024-04-08,SKU020,81,44,9,79
2024-04-08,SKU021,282,80,9,63
2024-04-08,SKU022,175,71,21,75
2024-04-08,SKU023,205,31,5,31
2024-04-08,SKU024,45,4,19,69
2024-04-08,SKU025,189,73,4,39
2024-04-08,SKU026,44,99,3,75
2024-04-08,SKU027,109,35,6,63
2024-04-08,SKU028,250,4,9,45
2024-04-08,SKU029,148,23,10,71
2024-04-08,SKU030,271,92,10,33
2024-04-08,SKU031,59,26,12,72
2024-04-08,SKU032,96,39,5,38
2024-04-08,SKU033,245,15,19,56
2024-04-08,SKU034,266,50,8,74
2024-04-08,SKU035,58,97,18,70
2024-04-08,SKU036,260,77,12,66
2024-04-08,SKU037,92,82,8,26
2024-04-08,SKU038,37,13,18,28
2024-04-08,SKU039,273,34,20,69
2024-04-08,SKU040,88,10,13,77
2024-04-08,SKU041,64,61,13,21
2024-04-08,SKU042,271,87,21,46
2024-04-08,SKU043,140,10,10,29
2024-04-08,SKU044,160,87,4,62
2024-04-08,SKU045,160,75,15,72
2024-04-08,SKU046,61,79,16,64
2024-04-08,SKU047,183,11,15,45
2024-04-08,SKU048,107,61,5,37
2024-04-08,SKU049,199,61,4,47
2024-04-08,SKU050,182,88,20,77
2024-04-08,SKU051,241,99,19,47
2024-04-08,SKU052,103,98,9,48
2024-04-08,SKU053,281,47,17,49
2024-04-08,SKU054,69,86,17,27
2024-04-08,SKU055,111,8,21,57
2024-04-08,SKU056,119,88,5,51
2024-04-08,SKU057,214,92,18,20
2024-04-08,SKU058,270,81,3,20
2024-04-08,SKU059,85,21,17,56
2024-04-08,SKU060,237,99,8,67
2024-04-08,SKU061,161,39,13,31
2024-04-08,SKU062,246,64,12,80
2024-04-08,SKU063,120,0,3,34
2024-04-08,SKU064,299,63,19,60
2024-04-08,SKU065,40,53,12,47
2024-04-08,SKU066,194,72,12,67
2024-04-08,SKU067,64,84,20,46
2024-04-08,SKU068,297,82,12,58
2024-04-08,SKU069,281,62,11,58
2024-04-08,SKU070,119,89,8,20
2024-04-08,SKU071,127,92,21,29
2024-04-08,SKU072,105,48,20,74
2024-04-08,SKU073,226,64,18,21
2024-04-08,SKU074,125,60,14,43
2024-04-08,SKU075,271,68,14,70
2024-04-08,SKU076,166,41,18,65
2024-04-08,SKU077,217,41,9,20
2024-04-08,SKU078,93,33,16,38
2024-04-08,SKU079,125,2,19,27
2024-04-08,SKU080,133,16,7,31
2024-04-08,SKU081,197,58,14,21
2024-04-08,SKU082,152,9,7,30
2024-04-08,SKU083,235,50,12,68
2024-04-08,SKU084,142,88,14,66
2024-04-08,SKU085,21,73,11,73
2024-04-08,SKU086,181,47,17,34
2024-04-08,SKU087,70,36,21,29
2024-04-08,SKU088,237,54,8,29
2024-04-08,SKU089,149,62,17,47
2024-04-08,SKU090,21,25,20,29
2024-04-08,SKU091,277,7,18,24
2024-04-08,SKU092,51,6,7,36
2024-04-08,SKU093,181,67,19,63
2024-04-08,SKU094,239,34,6,60
2024-04-08,SKU095,255,83,21,35
2024-04-08,SKU096,219,78,18,58
2024-04-08,SKU097,145,84,10,68
2024-04-08,SKU098,123,31,19,32
2024-04-08,SKU099,120,67,17,72
2024-04-08,SKU100,239,70,19,33
2024-04-08,SKU101,224,66,21,70
2024-04-08,SKU102,291,19,14,52
2024-04-08,SKU103,82,57,9,55
2024-04-08,SKU104,242,68,6,78
2024-04-08,SKU105,213,44,8,67
2024-04-08,SKU106,92,31,13,22
2024-04-08,SKU107,271,81,10,50
2024-04-08,SKU108,298,62,10,66
2024-04-08,SKU109,204,17,6,57
2024-04-08,SKU110,287,3,15,80
2024-04-08,SKU111,284,32,15,21
2024-04-08,SKU112,120,26,12,31
2024-04-08,SKU113,199,7,20,45
2024-04-08,SKU114,257,19,7,46
2024-04-08,SKU115,242,23,20,25
2024-04-08,SKU116,48,57,15,48
2024-04-08,SKU117,253,94,17,71
2024-04-08,SKU118,295,52,17,62
2024-04-08,SKU119,137,89,18,24
2024-04-08,SKU120,292,8,4,42
2024-04-08,SKU121,244,33,16,52
2024-04-08,SKU122,136,27,4,43
2024-04-08,SKU123,130,88,18,37
2024-04-08,SKU124,41,85,16,30
2024-04-08,SKU125,151,17,15,27
2024-04-08,SKU126,48,90,10,35
2024-04-08,SKU127,97,35,20,64
2024-04-08,SKU128,261,63,9,44
2024-04-08,SKU129,199,13,19,54
2024-04-08,SKU130,160,99,6,59
2024-04-08,SKU131,294,52,15,25
2024-04-08,SKU132,128,18,21,39
2024-04-08,SKU133,30,51,10,80
2024-04-08,SKU134,206,60,8,36
2024-04-08,SKU135,259,51,9,58
2024-04-08,SKU136,198,60,7,71
2024-04-08,SKU137,223,84,19,40
2024-04-08,SKU138,37,1,17,28
2024-04-08,SKU139,173,29,19,61
2024-04-08,SKU140,201,67,3,21
2024-04-08,SKU141,281,54,16,77
2024-04-08,SKU142,102,100,11,61
2024-04-08,SKU143,180,88,3,79
2024-04-08,SKU144,187,8,11,59
2024-04-08,SKU145,34,39,19,68
2024-04-08,SKU146,259,95,10,42
2024-04-08,SKU147,269,47,11,34
2024-04-08,SKU148,166,41,10,44
2024-04-08,SKU149,170,79,21,45
2024-04-08,SKU150,71,91,4,51
2024-04-08,SKU151,275,92,21,58
2024-04-08,SKU152,247,58,7,29
2024-04-08,SKU153,102,18,16,39
2024-04-08,SKU154,213,93,5,68
2024-04-08,SKU155,185,30,10,80
2024-04-08,SKU156,37,1,7,51
2024-04-08,SKU157,25,17,17,69
2024-04-08,SKU158,206,94,4,74
2024-04-08,SKU159,263,53,18,68
2024-04-08,SKU160,243,88,21,35
2024-04-08,SKU161,295,88,4,77
2024-04-08,SKU162,183,13,11,42
2024-04-08,SKU163,143,70,15,61
2024-04-08,SKU164,25,14,16,53
2024-04-08,SKU165,56,19,4,51
2024-04-08,SKU166,195,0,4,21
2024-04-08,SKU167,226,78,5,80
2024-04-08,SKU168,198,46,19,76
2024-04-08,SKU169,197,72,10,75
2024-04-08,SKU170,100,18,11,36
2024-04-08,SKU171,183,45,16,41
2024-04-08,SKU172,113,27,8,28
2024-04-08,SKU173,69,38,20,59
2024-04-08,SKU174,178,35,5,32
2024-04-08,SKU175,211,83,5,78
2024-04-08,SKU176,248,51,21,58
2024-04-08,SKU177,121,26,4,35
2024-04-08,SKU178,60,40,16,57
2024-04-08,SKU179,187,75,4,50
2024-04-08,SKU180,26,44,16,58
2024-04-08,SKU181,209,90,5,20
2024-04-08,SKU182,240,26,16,77
2024-04-08,SKU183,77,83,5,71
2024-04-08,SKU184,91,66,18,38
2024-04-08,SKU185,41,90,19,61
2024-04-08,SKU186,77,8,17,72
2024-04-08,SKU187,117,3,15,56
2024-04-08,SKU188,137,67,7,24
2024-04-08,SKU189,161,40,7,54
2024-04-08,SKU190,245,66,21,58
2024-04-08,SKU191,223,17,19,56
2024-04-08,SKU192,140,0,8,55
2024-04-08,SKU193,166,7,14,29
2024-04-08,SKU194,58,64,14,23
2024-04-08,SKU195,184,49,4,55
2024-04-08,SKU196,117,95,6,56
2024-04-08,SKU197,69,19,16,23
2024-04-08,SKU198,154,89,20,42
2024-04-08,SKU199,290,72,16,40
2024-04-08,SKU200,154,78,20,24
2024-04-15,SKU001,199,94,5,73
2024-04-15,SKU002,286,35,4,80
2024-04-15,SKU003,213,26,7,58
2024-04-15,SKU004,151,81,15,43
2024-04-15,SKU005,70,99,9,29
2024-04-15,SKU006,253,10,4,22
2024-04-15,SKU007,173,79,21,26
2024-04-15,SKU008,108,54,11,68
2024-04-15,SKU009,140,66,11,68
2024-04-15,SKU010,261,91,3,66
2024-04-15,SKU011,70,73,8,61
2024-04-15,SKU012,28,46,4,79
2024-04-15,SKU013,68,49,9,35
2024-04-15,SKU014,97,84,10,72
2024-04-15,SKU015,220,16,13,57
2024-04-15,SKU016,132,17,20,47
2024-04-15,SKU017,204,62,6,27
2024-04-15,SKU018,106,90,12,56
2024-04-15,SKU019,75,17,19,69
2024-04-15,SKU020,128,0,3,47
2024-04-15,SKU021,108,30,20,27
2024-04-15,SKU022,282,27,8,37
2024-04-15,SKU023,206,14,16,51
2024-04-15,SKU024,65,63,17,45
2024-04-15,SKU025,82,87,21,47
2024-04-15,SKU026,24,62,5,26
2024-04-15,SKU027,261,18,7,35
2024-04-15,SKU028,136,90,13,56
2024-04-15,SKU029,82,31,9,43
2024-04-15,SKU030,125,10,14,35
2024-04-15,SKU031,200,55,8,65
2024-04-15,SKU032,298,58,7,65
2024-04-15,SKU033,179,45,3,69
2024-04-15,SKU034,159,91,3,56
2024-04-15,SKU035,149,13,11,70
2024-04-15,SKU036,248,85,18,25
2024-04-15,SKU037,239,70,8,54
2024-04-15,SKU038,295,22,5,54
2024-04-15,SKU039,85,37,12,44
2024-04-15,SKU040,300,20,6,45
2024-04-15,SKU041,119,48,7,58
2024-04-15,SKU042,269,0,9,53
2024-04-15,SKU043,240,82,12,61
2024-04-15,SKU044,244,29,7,65
2024-04-15,SKU045,103,27,7,28
2024-04-15,SKU046,149,20,16,32
2024-04-15,SKU047,251,71,9,45
2024-04-15,SKU048,282,95,5,30
2024-04-15,SKU049,194,32,6,38
2024-04-15,SKU050,195,17,19,69
2024-04-15,SKU051,268,69,11,50
2024-04-15,SKU052,197,78,3,37
2024-04-15,SKU053,152,59,12,64
2024-04-15,SKU054,66,56,16,39
2024-04-15,SKU055,129,34,11,24
2024-04-15,SKU056,21,44,17,57
2024-04-15,SKU057,173,85,4,44
2024-04-15,SKU058,184,23,14,33
2024-04-15,SKU059,110,74,10,60
2024-04-15,SKU060,85,34,12,73
2024-04-15,SKU061,157,84,20,68
2024-04-15,SKU062,138,35,14,27
2024-04-15,SKU063,208,40,3,68
2024-04-15,SKU064,250,61,13,79
2024-04-15,SKU065,155,63,7,65
2024-04-15,SKU066,298,100,6,67
2024-04-15,SKU067,184,85,17,21
2024-04-15,SKU068,239,54,8,42
2024-04-15,SKU069,20,13,16,80
2024-04-15,SKU070,108,23,3,39
2024-04-15,SKU071,119,84,17,48
2024-04-15,SKU072,83,33,12,55
2024-04-15,SKU073,263,21,12,53
2024-04-15,SKU074,148,74,7,47
2024-04-15,SKU075,79,44,8,79
2024-04-15,SKU076,285,96,10,20
2024-04-15,SKU077,185,96,16,55
2024-04-15,SKU078,88,93,4,75
2024-04-15,SKU079,44,65,8,21
2024-04-15,SKU080,262,82,19,74
2024-04-15,SKU081,22,76,19,52
2024-04-15,SKU082,113,21,4,57
2024-04-15,SKU083,86,45,8,60
2024-04-15,SKU084,78,0,21,37
2024-04-15,SKU085,93,25,14,63
2024-04-15,SKU086,152,62,21,25
2024-04-15,SKU087,128,6,8,51
2024-04-15,SKU088,86,75,21,20
2024-04-15,SKU089,105,40,5,21
2024-04-15,SKU090,27,86,8,30
2024-04-15,SKU091,265,76,20,79
2024-04-15,SKU092,89,46,17,56
2024-04-15,SKU093,282,67,10,41
2024-04-15,SKU094,148,27,8,47
2024-04-15,SKU095,37,29,8,73
2024-04-15,SKU096,107,38,4,55
2024-04-15,SKU097,22,83,17,50
2024-04-15,SKU098,36,1,10,50
2024-04-15,SKU099,293,13,18,26
2024-04-15,SKU100,197,6,15,54
2024-04-15,SKU101,187,18,12,44
2024-04-15,SKU102,26,64,19,77
2024-04-15,SKU103,209,73,8,63
2024-04-15,SKU104,45,69,13,27
2024-04-15,SKU105,203,10,8,28
2024-04-15,SKU106,281,53,15,22
2024-04-15,SKU107,31,73,21,59
2024-04-15,SKU108,253,88,12,56
2024-04-15,SKU109,163,14,6,69
2024-04-15,SKU110,246,14,14,57
2024-04-15,SKU111,51,30,15,38
2024-04-15,SKU112,276,92,18,35
2024-04-15,SKU113,261,16,14,59
2024-04-15,SKU114,30,96,6,29
2024-04-15,SKU115,181,77,21,47
2024-04-15,SKU116,279,35,19,64
2024-04-15,SKU117,124,34,10,64
2024-04-15,SKU118,89,72,17,54
2024-04-15,SKU119,238,80,18,24
2024-04-15,SKU120,191,39,8,71
2024-04-15,SKU121,193,86,13,71
2024-04-15,SKU122,268,10,21,39
2024-04-15,SKU123,244,85,18,23
2024-04-15,SKU124,42,59,5,58
2024-04-15,SKU125,62,94,4,34
2024-04-15,SKU126,207,24,10,45
2024-04-15,SKU127,134,44,7,27
2024-04-15,SKU128,260,22,9,37
2024-04-15,SKU129,25,43,5,43
2024-04-15,SKU130,184,68,20,61
2024-04-15,SKU131,242,53,10,72
2024-04-15,SKU132,76,84,11,62
2024-04-15,SKU133,133,69,17,23
2024-04-15,SKU134,212,14,5,41
2024-04-15,SKU135,175,18,6,27
2024-04-15,SKU136,287,97,19,59
2024-04-15,SKU137,193,78,11,58
2024-04-15,SKU138,78,79,7,66
2024-04-15,SKU139,217,41,21,41
2024-04-15,SKU140,80,60,9,34
2024-04-15,SKU141,221,83,15,47
2024-04-15,SKU142,176,70,6,37
2024-04-15,SKU143,134,11,9,70
2024-04-15,SKU144,250,33,3,68
2024-04-15,SKU145,20,89,5,56
2024-04-15,SKU146,299,7,6,72
2024-04-15,SKU147,75,0,16,35
2024-04-15,SKU148,104,23,11,73
2024-04-15,SKU149,158,30,8,44
2024-04-15,SKU150,197,98,11,78
2024-04-15,SKU151,180,10,19,58
2024-04-15,SKU152,276,15,21,51
2024-04-15,SKU153,276,83,13,74
2024-04-15,SKU154,186,8,17,58
2024-04-15,SKU155,77,44,12,75
2024-04-15,SKU156,142,51,21,55
2024-04-15,SKU157,40,82,9,37
2024-04-15,SKU158,207,77,11,54
2024-04-15,SKU159,124,3,12,59
2024-04-15,SKU160,159,6,19,22
2024-04-15,SKU161,55,4,3,46
2024-04-15,SKU162,186,51,20,25
2024-04-15,SKU163,294,89,9,32
2024-04-15,SKU164,117,10,15,50
2024-04-15,SKU165,106,49,15,38
2024-04-15,SKU166,28,97,10,65
2024-04-15,SKU167,44,57,14,20
2024-04-15,SKU168,192,72,21,56
2024-04-15,SKU169,33,83,16,37
2024-04-15,SKU170,30,66,6,23
2024-04-15,SKU171,212,57,6,23
2024-04-15,SKU172,73,56,15,43
2024-04-15,SKU173,70,2,13,58
2024-04-15,SKU174,103,3,20,44
2024-04-15,SKU175,188,27,18,38
2024-04-15,SKU176,159,45,14,65
2024-04-15,SKU177,292,25,9,25
2024-04-15,SKU178,288,46,16,44
2024-04-15,SKU179,190,32,21,35
2024-04-15,SKU180,150,59,19,26
2024-04-15,SKU181,95,98,16,53
2024-04-15,SKU182,300,65,6,20
2024-04-15,SKU183,260,80,20,75
2024-04-15,SKU184,212,90,10,31
2024-04-15,SKU185,50,10,17,22
2024-04-15,SKU186,131,2,18,60
2024-04-15,SKU187,288,15,17,67
2024-04-15,SKU188,236,16,10,65
2024-04-15,SKU189,108,41,13,78
2024-04-15,SKU190,291,69,6,25
2024-04-15,SKU191,79,21,17,49
2024-04-15,SKU192,234,12,14,74
2024-04-15,SKU193,68,69,3,48
2024-04-15,SKU194,277,34,12,28
2024-04-15,SKU195,154,49,17,47
2024-04-15,SKU196,29,7,11,75
2024-04-15,SKU197,91,44,17,76
2024-04-15,SKU198,230,40,18,25
2024-04-15,SKU199,114,43,11,39
2024-04-15,SKU200,199,69,12,71
2024-04-22,SKU001,109,30,12,77
2024-04-22,SKU002,66,3,7,74
2024-04-22,SKU003,174,18,14,22
2024-04-22,SKU004,184,77,15,33
2024-04-22,SKU005,74,7,15,68
2024-04-22,SKU006,100,54,20,38
2024-04-22,SKU007,164,8,20,49
2024-04-22,SKU008,259,100,16,73
2024-04-22,SKU009,296,78,16,25
2024-04-22,SKU010,260,54,20,48
2024-04-22,SKU011,115,72,16,28
2024-04-22,SKU012,30,38,8,69
2024-04-22,SKU013,272,46,20,60
2024-04-22,SKU014,65,7,5,64
2024-04-22,SKU015,178,8,4,66
2024-04-22,SKU016,34,67,7,42
2024-04-22,SKU017,111,27,4,44
2024-04-22,SKU018,196,12,6,50
2024-04-22,SKU019,231,71,8,74
2024-04-22,SKU020,186,15,13,76
2024-04-22,SKU021,97,64,19,21
2024-04-22,SKU022,41,39,16,80
2024-04-22,SKU023,32,46,11,46
2024-04-22,SKU024,32,47,4,52
2024-04-22,SKU025,173,82,21,67
2024-04-22,SKU026,191,84,5,50
2024-04-22,SKU027,27,33,7,71
2024-04-22,SKU028,45,97,12,50
2024-04-22,SKU029,127,2,19,73
2024-04-22,SKU030,245,71,20,72
2024-04-22,SKU031,245,42,7,44
2024-04-22,SKU032,134,20,8,75
2024-04-22,SKU033,287,32,12,27
2024-04-22,SKU034,139,29,9,40
2024-04-22,SKU035,47,22,5,23
2024-04-22,SKU036,130,61,18,20
2024-04-22,SKU037,34,18,10,72
2024-04-22,SKU038,129,40,20,28
2024-04-22,SKU039,121,42,3,47
2024-04-22,SKU040,109,59,12,62
2024-04-22,SKU041,62,94,14,50
2024-04-22,SKU042,47,65,19,32
2024-04-22,SKU043,105,64,15,74
2024-04-22,SKU044,38,33,6,44
2024-04-22,SKU045,71,39,10,41
2024-04-22,SKU046,163,28,12,57
2024-04-22,SKU047,77,91,19,56
2024-04-22,SKU048,97,39,14,62
2024-04-22,SKU049,181,57,12,61
2024-04-22,SKU050,235,80,12,66
2024-04-22,SKU051,139,25,10,23
2024-04-22,SKU052,159,2,9,77
2024-04-22,SKU053,42,85,13,55
2024-04-22,SKU054,61,64,6,43
2024-04-22,SKU055,282,44,10,41
2024-04-22,SKU056,21,55,7,58
2024-04-22,SKU057,97,46,20,62
2024-04-22,SKU058,37,93,11,59
2024-04-22,SKU059,52,72,11,69
2024-04-22,SKU060,142,56,9,35
2024-04-22,SKU061,129,8,8,72
2024-04-22,SKU062,124,89,19,44
2024-04-22,SKU063,200,43,15,69
2024-04-22,SKU064,194,84,4,74
2024-04-22,SKU065,100,17,3,60
2024-04-22,SKU066,292,2,14,32
2024-04-22,SKU067,298,90,12,68
2024-04-22,SKU068,273,86,21,76
2024-04-22,SKU069,98,57,14,24
2024-04-22,SKU070,128,23,11,45
2024-04-22,SKU071,186,9,20,32
2024-04-22,SKU072,209,76,6,36
2024-04-22,SKU073,242,14,8,22
2024-04-22,SKU074,78,93,11,22
2024-04-22,SKU075,252,75,19,79
2024-04-22,SKU076,135,35,3,20
2024-04-22,SKU077,250,56,5,71
2024-04-22,SKU078,235,80,4,26
2024-04-22,SKU079,35,71,10,69
2024-04-22,SKU080,76,56,10,39
2024-04-22,SKU081,240,25,8,26
2024-04-22,SKU082,208,46,10,61
2024-04-22,SKU083,143,78,17,75
2024-04-22,SKU084,184,25,6,51
2024-04-22,SKU085,187,16,20,44
2024-04-22,SKU086,71,23,8,36
2024-04-22,SKU087,31,82,4,22
2024-04-22,SKU088,88,40,21,32
2024-04-22,SKU089,272,90,13,74
2024-04-22,SKU090,296,10,20,34
2024-04-22,SKU091,195,4,4,31
2024-04-22,SKU092,94,71,18,67
2024-04-22,SKU093,156,1,19,57
2024-04-22,SKU094,271,47,18,65
2024-04-22,SKU095,284,92,11,75
2024-04-22,SKU096,89,29,14,25
2024-04-22,SKU097,39,90,8,71
2024-04-22,SKU098,242,39,8,27
2024-04-22,SKU099,174,74,7,75
2024-04-22,SKU100,292,90,19,39
2024-04-22,SKU101,57,49,10,80
2024-04-22,SKU102,162,36,18,49
2024-04-22,SKU103,115,62,16,59
2024-04-22,SKU104,121,79,7,20
2024-04-22,SKU105,197,47,5,73
2024-04-22,SKU106,207,94,17,20
2024-04-22,SKU107,148,45,9,67
2024-04-22,SKU108,138,1,12,34
2024-04-22,SKU109,148,79,11,55
2024-04-22,SKU110,77,46,21,55
2024-04-22,SKU111,281,18,15,53
2024-04-22,SKU112,260,37,12,34
2024-04-22,SKU113,142,86,18,78
2024-04-22,SKU114,125,14,11,60
2024-04-22,SKU115,25,18,3,34
2024-04-22,SKU116,30,6,20,26
2024-04-22,SKU117,23,28,5,24
2024-04-22,SKU118,79,82,12,20
2024-04-22,SKU119,271,44,14,56
2024-04-22,SKU120,259,68,16,30
2024-04-22,SKU121,56,53,9,36
2024-04-22,SKU122,279,39,12,34
2024-04-22,SKU123,50,42,9,39
2024-04-22,SKU124,153,96,18,41
2024-04-22,SKU125,201,2,19,29
2024-04-22,SKU126,137,70,7,53
2024-04-22,SKU127,293,71,6,79
2024-04-22,SKU128,221,10,10,80
2024-04-22,SKU129,254,83,5,57
2024-04-22,SKU130,187,87,19,54
2024-04-22,SKU131,34,62,10,70
2024-04-22,SKU132,93,62,6,39
2024-04-22,SKU133,214,28,14,41
2024-04-22,SKU134,170,18,20,39
2024-04-22,SKU135,242,66,16,33
2024-04-22,SKU136,298,56,8,23
2024-04-22,SKU137,127,21,9,53
2024-04-22,SKU138,134,97,7,68
2024-04-22,SKU139,84,61,4,39
2024-04-22,SKU140,153,30,7,50
2024-04-22,SKU141,169,3,8,44
2024-04-22,SKU142,200,43,20,40
2024-04-22,SKU143,112,33,14,55
2024-04-22,SKU144,45,21,10,66
2024-04-22,SKU145,146,15,3,52
2024-04-22,SKU146,70,64,14,61
2024-04-22,SKU147,163,92,20,66
2024-04-22,SKU148,32,41,5,36
2024-04-22,SKU149,140,84,19,53
2024-04-22,SKU150,110,60,10,51
2024-04-22,SKU151,156,74,4,57
2024-04-22,SKU152,152,84,11,51
2024-04-22,SKU153,66,68,5,66
2024-04-22,SKU154,123,18,12,68
2024-04-22,SKU155,39,52,7,76
2024-04-22,SKU156,56,92,12,46
2024-04-22,SKU157,68,29,9,42
2024-04-22,SKU158,153,56,9,70
2024-04-22,SKU159,146,60,4,30
2024-04-22,SKU160,184,41,14,68
2024-04-22,SKU161,220,24,12,60
2024-04-22,SKU162,81,33,6,74
2024-04-22,SKU163,200,59,17,62
2024-04-22,SKU164,76,71,4,67
2024-04-22,SKU165,250,32,21,28
2024-04-22,SKU166,93,96,9,59
2024-04-22,SKU167,239,53,14,28
2024-04-22,SKU168,292,81,14,64
2024-04-22,SKU169,73,81,11,26
2024-04-22,SKU170,20,65,8,69
2024-04-22,SKU171,249,35,13,62
2024-04-22,SKU172,251,35,14,46
2024-04-22,SKU173,198,74,7,43
2024-04-22,SKU174,29,62,16,75
2024-04-22,SKU175,117,29,18,73
2024-04-22,SKU176,138,53,12,74
2024-04-22,SKU177,123,47,10,51
2024-04-22,SKU178,77,23,6,38
2024-04-22,SKU179,221,31,4,51
2024-04-22,SKU180,50,83,4,58
2024-04-22,SKU181,188,67,9,71
2024-04-22,SKU182,30,32,8,69
2024-04-22,SKU183,296,50,9,29
2024-04-22,SKU184,142,8,4,31
2024-04-22,SKU185,226,45,13,80
2024-04-22,SKU186,274,36,18,36
2024-04-22,SKU187,169,77,9,45
2024-04-22,SKU188,221,62,10,40
2024-04-22,SKU189,93,12,15,21
2024-04-22,SKU190,286,31,12,22
2024-04-22,SKU191,105,64,21,49
2024-04-22,SKU192,163,99,3,59
2024-04-22,SKU193,128,97,21,33
2024-04-22,SKU194,156,78,15,37
2024-04-22,SKU195,263,76,9,43
2024-04-22,SKU196,132,79,13,75
2024-04-22,SKU197,219,20,6,67
2024-04-22,SKU198,186,37,7,65
2024-04-22,SKU199,233,17,16,49
2024-04-22,SKU200,61,67,20,58
2024-05-01,SKU001,277,33,11,58
2024-05-01,SKU002,51,94,8,71
2024-05-01,SKU003,139,7,18,72
2024-05-01,SKU004,262,14,12,61
2024-05-01,SKU005,217,42,4,61
2024-05-01,SKU006,96,71,16,20
2024-05-01,SKU007,58,9,19,35
2024-05-01,SKU008,247,52,5,22
2024-05-01,SKU009,281,9,20,65
2024-05-01,SKU010,296,12,10,50
2024-05-01,SKU011,290,7,6,27
2024-05-01,SKU012,42,36,17,20
2024-05-01,SKU013,280,83,11,37
2024-05-01,SKU014,149,32,13,74
2024-05-01,SKU015,137,99,7,42
2024-05-01,SKU016,227,60,7,25
2024-05-01,SKU017,52,72,13,24
2024-05-01,SKU018,64,0,21,37
2024-05-01,SKU019,205,92,7,45
2024-05-01,SKU020,201,96,19,60
2024-05-01,SKU021,87,9,16,41
2024-05-01,SKU022,202,11,12,71
2024-05-01,SKU023,242,22,3,74
2024-05-01,SKU024,20,0,20,52
2024-05-01,SKU025,297,95,19,61
2024-05-01,SKU026,261,82,16,39
2024-05-01,SKU027,74,39,10,49
2024-05-01,SKU028,247,21,8,31
2024-05-01,SKU029,279,47,13,80
2024-05-01,SKU030,239,100,21,66
2024-05-01,SKU031,117,10,11,56
2024-05-01,SKU032,138,45,12,54
2024-05-01,SKU033,56,92,4,66
2024-05-01,SKU034,272,25,7,49
2024-05-01,SKU035,233,91,5,57
2024-05-01,SKU036,40,30,17,50
2024-05-01,SKU037,251,31,5,26
2024-05-01,SKU038,24,21,13,64
2024-05-01,SKU039,118,100,17,62
2024-05-01,SKU040,183,74,10,33
2024-05-01,SKU041,189,69,13,27
2024-05-01,SKU042,197,85,5,60
2024-05-01,SKU043,171,73,11,22
2024-05-01,SKU044,30,63,11,79
2024-05-01,SKU045,240,60,7,34
2024-05-01,SKU046,254,98,19,54
2024-05-01,SKU047,61,13,19,52
2024-05-01,SKU048,93,12,4,48
2024-05-01,SKU049,213,98,4,40
2024-05-01,SKU050,206,40,20,62
2024-05-01,SKU051,257,98,4,36
2024-05-01,SKU052,93,47,10,64
2024-05-01,SKU053,244,59,16,57
2024-05-01,SKU054,228,61,10,28
2024-05-01,SKU055,211,34,21,45
2024-05-01,SKU056,215,3,18,70
2024-05-01,SKU057,23,22,20,60
2024-05-01,SKU058,260,27,18,73
2024-05-01,SKU059,85,26,20,21
2024-05-01,SKU060,204,58,6,29
2024-05-01,SKU061,79,51,16,31
2024-05-01,SKU062,216,86,15,53
2024-05-01,SKU063,112,61,10,36
2024-05-01,SKU064,106,67,21,75
2024-05-01,SKU065,50,83,11,30
2024-05-01,SKU066,223,69,13,67
2024-05-01,SKU067,169,37,15,72
2024-05-01,SKU068,21,80,15,52
2024-05-01,SKU069,289,73,13,79
2024-05-01,SKU070,279,77,10,29
2024-05-01,SKU071,56,79,5,62
2024-05-01,SKU072,137,24,4,78
2024-05-01,SKU073,162,38,7,26
2024-05-01,SKU074,264,77,13,33
2024-05-01,SKU075,173,88,20,69
2024-05-01,SKU076,197,53,11,75
2024-05-01,SKU077,199,95,3,38
2024-05-01,SKU078,179,53,8,36
2024-05-01,SKU079,32,99,12,63
2024-05-01,SKU080,169,12,15,79
2024-05-01,SKU081,130,11,16,66
2024-05-01,SKU082,217,98,12,73
2024-05-01,SKU083,68,62,4,23
2024-05-01,SKU084,51,28,10,48
2024-05-01,SKU085,28,32,17,37
2024-05-01,SKU086,84,14,7,67
2024-05-01,SKU087,40,54,15,21
2024-05-01,SKU088,211,86,19,21
